# Clean cases 
## Lsc
99.005; 1.059
99.01500000000001; 0.985
99.025; 1.024
99.03500000000003; 1.093
99.04500000000002; 1.064
99.05500000000004; 1.121
99.06500000000003; 1.146
99.07500000000005; 1.07
99.08500000000004; 1.082
99.09500000000006; 1.121
99.10500000000005; 1.148
99.11500000000007; 1.138
99.12500000000006; 1.087
99.13500000000008; 1.18
99.14500000000007; 1.187
99.15500000000009; 1.208
99.16500000000008; 1.138
99.1750000000001; 1.173
99.18500000000009; 1.169
99.1950000000001; 1.257
99.2050000000001; 1.189
99.21500000000012; 1.252
99.22500000000011; 1.204
99.23500000000013; 1.264
99.24500000000012; 1.243
99.25500000000014; 1.265
99.26500000000013; 1.268
99.27500000000015; 1.319
99.28500000000014; 1.325
99.29500000000016; 1.264
99.30500000000015; 1.321
99.31500000000017; 1.375
99.32500000000016; 1.368
99.33500000000018; 1.39
99.34500000000017; 1.482
99.35500000000019; 1.485
99.36500000000018; 1.486
99.3750000000002; 1.408
99.38500000000019; 1.417
99.39500000000021; 1.514
99.4050000000002; 1.523
99.41500000000022; 1.537
99.42500000000021; 1.574
99.43500000000023; 1.538
99.44500000000022; 1.645
99.45500000000024; 1.603
99.46500000000023; 1.651
99.47500000000025; 1.627
99.48500000000024; 1.673
99.49500000000026; 1.699
99.50500000000025; 1.689
99.51500000000027; 1.711
99.52500000000026; 1.784
99.53500000000028; 1.848
99.54500000000027; 1.847
99.55500000000029; 1.73
99.56500000000028; 1.921
99.5750000000003; 1.829
99.58500000000029; 1.885
99.59500000000031; 1.893
99.6050000000003; 1.971
99.61500000000032; 1.991
99.62500000000031; 1.954
99.63500000000033; 2.003
99.64500000000032; 2.12
99.65500000000034; 2.099
99.66500000000033; 2.128
99.67500000000035; 2.156
99.68500000000034; 2.17
99.69500000000036; 2.198
99.70500000000035; 2.311
99.71500000000037; 2.247
99.72500000000036; 2.33
99.73500000000038; 2.376
99.74500000000037; 2.344
99.7550000000004; 2.477
99.76500000000038; 2.569
99.7750000000004; 2.501
99.7850000000004; 2.511
99.79500000000041; 2.652
99.8050000000004; 2.716
99.81500000000042; 2.68
99.82500000000041; 2.87
99.83500000000043; 2.782
99.84500000000043; 2.802
99.85500000000044; 2.891
99.86500000000044; 3.026
99.87500000000045; 2.862
99.88500000000045; 2.939
99.89500000000046; 3.052
99.90500000000046; 3.136
99.91500000000048; 3.197
99.92500000000047; 3.221
99.93500000000049; 3.29
99.94500000000048; 3.33
99.9550000000005; 3.537
99.96500000000049; 3.677
99.9750000000005; 3.722
99.9850000000005; 3.86
99.99500000000052; 3.945
100.0050000000005; 4.049
100.01500000000053; 4.239
100.02500000000052; 4.251
100.03500000000054; 4.365
100.04500000000053; 4.545
100.05500000000055; 4.582
100.06500000000054; 4.894
100.07500000000056; 5.103
100.08500000000055; 5.142
100.09500000000057; 5.506
100.10500000000056; 5.368
100.11500000000058; 5.652
100.12500000000057; 5.589
100.13500000000059; 5.844
100.14500000000058; 5.766
100.1550000000006; 5.927
100.16500000000059; 6.043
100.17500000000061; 6.012
100.1850000000006; 5.874
100.19500000000062; 5.838
100.20500000000061; 5.913
100.21500000000063; 5.911
100.22500000000062; 5.717
100.23500000000064; 5.78
100.24500000000063; 5.782
100.25500000000065; 5.677
100.26500000000064; 5.669
100.27500000000066; 5.701
100.28500000000065; 5.508
100.29500000000067; 5.449
100.30500000000066; 5.496
100.31500000000068; 5.308
100.32500000000067; 5.391
100.33500000000069; 5.229
100.34500000000068; 5.125
100.3550000000007; 5.058
100.36500000000069; 5.165
100.37500000000071; 4.955
100.3850000000007; 4.851
100.39500000000072; 4.82
100.40500000000071; 4.856
100.41500000000073; 4.701
100.42500000000072; 4.65
100.43500000000074; 4.594
100.44500000000073; 4.568
100.45500000000075; 4.465
100.46500000000074; 4.493
100.47500000000076; 4.275
100.48500000000075; 4.152
100.49500000000077; 4.165
100.50500000000076; 4.097
100.51500000000078; 3.829
100.52500000000077; 3.887
100.53500000000079; 3.783
100.54500000000078; 3.805
100.5550000000008; 3.611
100.5650000000008; 3.589
100.57500000000081; 3.592
100.5850000000008; 3.452
100.59500000000082; 3.359
100.60500000000081; 3.289
100.61500000000083; 3.267
100.62500000000082; 3.113
100.63500000000084; 3.067
100.64500000000083; 3.093
100.65500000000085; 3.027
100.66500000000084; 2.884
100.67500000000086; 2.921
100.68500000000085; 2.868
100.69500000000087; 2.8
100.70500000000087; 2.593
100.71500000000088; 2.745
100.72500000000088; 2.685
100.7350000000009; 2.673
100.74500000000089; 2.628
100.7550000000009; 2.425
100.7650000000009; 2.462
100.77500000000092; 2.46
100.7850000000009; 2.287
100.79500000000093; 2.383
100.80500000000092; 2.277
100.81500000000094; 2.345
100.82500000000093; 2.253
100.83500000000095; 2.19
100.84500000000094; 2.242
100.85500000000096; 2.24
100.86500000000095; 2.217
100.87500000000097; 2.029
100.88500000000096; 1.995
100.89500000000098; 2.003
100.90500000000097; 1.973
100.91500000000099; 1.969
100.92500000000098; 1.915
100.935000000001; 1.875
100.94500000000099; 1.839
100.95500000000101; 1.75
100.965000000001; 1.846
100.97500000000102; 1.843
100.98500000000101; 1.783
## BHsc
99.005; 0.983
99.01500000000001; 0.955
99.025; 0.991
99.03500000000003; 0.966
99.04500000000002; 0.942
99.05500000000004; 0.897
99.06500000000003; 0.963
99.07500000000005; 0.994
99.08500000000004; 1.018
99.09500000000006; 1.034
99.10500000000005; 0.917
99.11500000000007; 0.998
99.12500000000006; 1.016
99.13500000000008; 1.088
99.14500000000007; 1.041
99.15500000000009; 1.066
99.16500000000008; 1.073
99.1750000000001; 1.056
99.18500000000009; 1.135
99.1950000000001; 1.106
99.2050000000001; 1.165
99.21500000000012; 1.115
99.22500000000011; 1.097
99.23500000000013; 1.153
99.24500000000012; 1.257
99.25500000000014; 1.224
99.26500000000013; 1.22
99.27500000000015; 1.15
99.28500000000014; 1.223
99.29500000000016; 1.254
99.30500000000015; 1.269
99.31500000000017; 1.269
99.32500000000016; 1.243
99.33500000000018; 1.263
99.34500000000017; 1.296
99.35500000000019; 1.304
99.36500000000018; 1.284
99.3750000000002; 1.305
99.38500000000019; 1.347
99.39500000000021; 1.449
99.4050000000002; 1.444
99.41500000000022; 1.368
99.42500000000021; 1.357
99.43500000000023; 1.447
99.44500000000022; 1.454
99.45500000000024; 1.461
99.46500000000023; 1.506
99.47500000000025; 1.5
99.48500000000024; 1.457
99.49500000000026; 1.508
99.50500000000025; 1.498
